Trade #,Type,Signal,Date/Time,Price,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
199,Entry Short,Short,2019-06-05 16:45,7725,1,-275.00,-0.71,-3850.00,-0.03,600.00,1.55,375.00,0.97
198,Exit Short,Short SL,2019-05-31 18:30,8520,1,-425.00,-1.01,-3575.00,-0.04,300.00,0.71,425.00,1.01
198,Entry Short,Short,2019-05-31 18:00,8435,1,-425.00,-1.01,-3575.00,-0.04,300.00,0.71,425.00,1.01
197,Exit Long,Long SL,2019-05-31 17:45,8405,1,-425.00,-1.00,-3150.00,-0.04,175.00,0.41,425.00,1.00
197,Entry Long,Long,2019-05-31 16:45,8490,1,-425.00,-1.00,-3150.00,-0.04,175.00,0.41,425.00,1.00
196,Exit Long,Closing Bell,2019-05-28 22:15,8715,1,75.00,0.17,-2725.00,0.01,625.00,1.44,250.00,0.57
196,Entry Long,Long,2019-05-28 16:45,8700,1,75.00,0.17,-2725.00,0.01,625.00,1.44,250.00,0.57
195,Exit Short,Long,2019-05-28 16:45,8700,1,125.00,0.29,-2800.00,0.01,125.00,0.29,0,0.00
195,Entry Short,Short,2019-05-28 16:30,8725,1,125.00,0.29,-2800.00,0.01,125.00,0.29,0,0.00
194,Exit Long,Short,2019-05-28 16:30,8725,1,0,0.00,-2925.00,0.00,0,0.00,0,0.00
194,Entry Long,Long,2019-05-28 16:30,8725,1,0,0.00,-2925.00,0.00,0,0.00,0,0.00
193,Exit Long,Closing Bell,2019-05-23 22:15,7845,1,225.00,0.58,-2925.00,0.02,475.00,1.22,250.00,0.64
193,Entry Long,Long,2019-05-23 17:15,7800,1,225.00,0.58,-2925.00,0.02,475.00,1.22,250.00,0.64
192,Exit Short,Short SL,2019-05-23 17:00,7795,1,-400.00,-1.04,-3150.00,-0.04,0,0.00,400.00,1.04
192,Entry Short,Short,2019-05-23 16:45,7715,1,-400.00,-1.04,-3150.00,-0.04,0,0.00,400.00,1.04
191,Exit Long,Long SL,2019-05-22 19:15,7925,1,-425.00,-1.06,-2750.00,-0.04,125.00,0.31,425.00,1.06
191,Entry Long,Long,2019-05-22 17:30,8010,1,-425.00,-1.06,-2750.00,-0.04,125.00,0.31,425.00,1.06
190,Exit Long,Closing Bell,2019-05-21 22:15,8060,1,375.00,0.94,-2325.00,0.04,625.00,1.57,325.00,0.81
190,Entry Long,Long,2019-05-21 17:00,7985,1,375.00,0.94,-2325.00,0.04,625.00,1.57,325.00,0.81
189,Exit Long,Long SL,2019-05-20 20:00,7775,1,-400.00,-1.02,-2700.00,-0.04,425.00,1.08,400.00,1.02
189,Entry Long,Long,2019-05-20 17:00,7855,1,-400.00,-1.02,-2700.00,-0.04,425.00,1.08,400.00,1.02
188,Exit Short,Short Profit,2019-05-17 18:00,7070,1,725.00,2.01,-2300.00,0.07,725.00,2.01,100.00,0.28
188,Entry Short,Short,2019-05-17 16:45,7215,1,725.00,2.01,-2300.00,0.07,725.00,2.01,100.00,0.28
187,Exit Short,Short SL,2019-05-16 20:00,8010,1,-400.00,-1.01,-3025.00,-0.04,25.00,0.06,400.00,1.01
187,Entry Short,Short,2019-05-16 19:45,7930,1,-400.00,-1.01,-3025.00,-0.04,25.00,0.06,400.00,1.01
186,Exit Long,Long SL,2019-05-16 18:30,7985,1,-425.00,-1.05,-2625.00,-0.04,150.00,0.37,425.00,1.05
186,Entry Long,Long,2019-05-16 18:00,8070,1,-425.00,-1.05,-2625.00,-0.04,150.00,0.37,425.00,1.05
185,Exit Long,Long Profit,2019-05-15 20:30,8205,1,825.00,2.05,-2200.00,0.08,825.00,2.05,400.00,1.00
185,Entry Long,Long,2019-05-15 17:30,8040,1,825.00,2.05,-2200.00,0.08,825.00,2.05,400.00,1.00
184,Exit Short,Short SL,2019-05-14 17:00,8095,1,-425.00,-1.06,-3025.00,-0.04,325.00,0.81,425.00,1.06
184,Entry Short,Short,2019-05-14 16:45,8010,1,-425.00,-1.06,-3025.00,-0.04,325.00,0.81,425.00,1.06
183,Exit Long,Long Profit,2019-05-13 17:00,7720,1,775.00,2.05,-2600.00,0.08,775.00,2.05,375.00,0.99
183,Entry Long,Long,2019-05-13 16:45,7565,1,775.00,2.05,-2600.00,0.08,775.00,2.05,375.00,0.99
182,Exit Long,Closing Bell,2019-05-08 22:15,5880,1,100.00,0.34,-3375.00,0.01,275.00,0.94,50.00,0.17
182,Entry Long,Long,2019-05-08 16:45,5860,1,100.00,0.34,-3375.00,0.01,275.00,0.94,50.00,0.17
181,Exit Long,Long SL,2019-05-07 21:00,5815,1,-300.00,-1.02,-3475.00,-0.03,200.00,0.68,300.00,1.02
181,Entry Long,Long,2019-05-07 18:15,5875,1,-300.00,-1.02,-3475.00,-0.03,200.00,0.68,300.00,1.02
180,Exit Long,Long Profit,2019-04-16 19:15,5160,1,525.00,2.08,-3175.00,0.05,525.00,2.08,25.00,0.10
180,Entry Long,Long,2019-04-16 16:45,5055,1,525.00,2.08,-3175.00,0.05,525.00,2.08,25.00,0.10
179,Exit Short,Short SL,2019-04-11 20:15,5065,1,-275.00,-1.10,-3700.00,-0.03,0,0.00,275.00,1.10
179,Entry Short,Short,2019-04-11 18:15,5010,1,-275.00,-1.10,-3700.00,-0.03,0,0.00,275.00,1.10
178,Exit Long,Short,2019-04-11 18:15,5010,1,-275.00,-1.09,-3425.00,-0.03,25.00,0.10,275.00,1.09
178,Entry Long,Long,2019-04-11 17:15,5065,1,-275.00,-1.09,-3425.00,-0.03,25.00,0.10,275.00,1.09
177,Exit Long,Long SL,2019-04-02 19:15,4705,1,-250.00,-1.05,-3150.00,-0.03,0,0.00,250.00,1.05
177,Entry Long,Long,2019-04-02 17:00,4755,1,-250.00,-1.05,-3150.00,-0.03,0,0.00,250.00,1.05
176,Exit Short,Closing Bell,2019-03-21 21:45,3965,1,50.00,0.25,-2900.00,0.01,375.00,1.89,0,0.00
176,Entry Short,Short,2019-03-21 15:45,3975,1,50.00,0.25,-2900.00,0.01,375.00,1.89,0,0.00
175,Exit Long,Closing Bell,2019-02-06 22:15,3335,1,-50.00,-0.30,-2950.00,-0.01,75.00,0.45,100.00,0.60
175,Entry Long,Long,2019-02-06 17:00,3345,1,-50.00,-0.30,-2950.00,-0.01,75.00,0.45,100.00,0.60
174,Exit Long,Closing Bell,2019-01-28 22:15,3375,1,25.00,0.15,-2900.00,0.00,50.00,0.30,50.00,0.30
174,Entry Long,Long,2019-01-28 17:00,3370,1,25.00,0.15,-2900.00,0.00,50.00,0.30,50.00,0.30
173,Exit Long,Long SL,2019-01-25 20:00,3485,1,-200.00,-1.13,-2925.00,-0.02,50.00,0.28,200.00,1.13
173,Entry Long,Long,2019-01-25 16:45,3525,1,-200.00,-1.13,-2925.00,-0.02,50.00,0.28,200.00,1.13
172,Exit Short,Long,2019-01-25 16:45,3525,1,25.00,0.14,-2725.00,0.00,50.00,0.28,0,0.00
172,Entry Short,Short,2019-01-25 16:30,3530,1,25.00,0.14,-2725.00,0.00,50.00,0.28,0,0.00
171,Exit Long,Short,2019-01-25 16:30,3530,1,0,0.00,-2750.00,0.00,0,0.00,0,0.00
171,Entry Long,Long,2019-01-25 16:30,3530,1,0,0.00,-2750.00,0.00,0,0.00,0,0.00
170,Exit Long,Closing Bell,2019-01-17 22:15,3620,1,150.00,0.84,-2750.00,0.02,200.00,1.11,75.00,0.42
170,Entry Long,Long,2019-01-17 17:00,3590,1,150.00,0.84,-2750.00,0.02,200.00,1.11,75.00,0.42
169,Exit Short,Short Profit,2019-01-15 21:30,3525,1,375.00,2.08,-2900.00,0.04,375.00,2.08,75.00,0.42
169,Entry Short,Short,2019-01-15 20:45,3600,1,375.00,2.08,-2900.00,0.04,375.00,2.08,75.00,0.42
168,Exit Short,Closing Bell,2019-01-08 22:15,3990,1,150.00,0.75,-3275.00,0.02,250.00,1.24,25.00,0.12
168,Entry Short,Short,2019-01-08 17:00,4020,1,150.00,0.75,-3275.00,0.02,250.00,1.24,25.00,0.12
167,Exit Long,Short,2019-01-08 17:00,4020,1,-250.00,-1.23,-3425.00,-0.03,25.00,0.12,350.00,1.72
167,Entry Long,Long,2019-01-08 16:45,4070,1,-250.00,-1.23,-3425.00,-0.03,25.00,0.12,350.00,1.72
166,Exit Short,Short Profit,2018-12-31 20:30,3645,1,375.00,2.02,-3175.00,0.04,375.00,2.02,25.00,0.13
166,Entry Short,Short,2018-12-31 18:15,3720,1,375.00,2.02,-3175.00,0.04,375.00,2.02,25.00,0.13
165,Exit Long,Long Profit,2018-12-28 20:00,3890,1,400.00,2.10,-3550.00,0.04,400.00,2.10,150.00,0.79
165,Entry Long,Long,2018-12-28 16:45,3810,1,400.00,2.10,-3550.00,0.04,400.00,2.10,150.00,0.79
164,Exit Short,Closing Bell,2018-12-27 22:15,3565,1,25.00,0.14,-3950.00,0.00,175.00,0.98,75.00,0.42
164,Entry Short,Short,2018-12-27 20:15,3570,1,25.00,0.14,-3950.00,0.00,175.00,0.98,75.00,0.42
163,Exit Long,Long SL,2018-12-27 20:00,3685,1,-200.00,-1.07,-3975.00,-0.02,0,0.00,200.00,1.07
163,Entry Long,Long,2018-12-27 17:15,3725,1,-200.00,-1.07,-3975.00,-0.02,0,0.00,200.00,1.07
162,Exit Long,Long Profit,2018-12-26 20:00,3795,1,375.00,2.02,-3775.00,0.04,375.00,2.02,0,0.00
162,Entry Long,Long,2018-12-26 17:00,3720,1,375.00,2.02,-3775.00,0.04,375.00,2.02,0,0.00
161,Exit Short,Short SL,2018-12-24 18:00,4085,1,-225.00,-1.11,-4150.00,-0.02,200.00,0.99,225.00,1.11
161,Entry Short,Short,2018-12-24 17:00,4040,1,-225.00,-1.11,-4150.00,-0.02,200.00,0.99,225.00,1.11
160,Exit Short,Short Profit,2018-12-21 20:30,3875,1,400.00,2.02,-3925.00,0.04,400.00,2.02,125.00,0.63
160,Entry Short,Short,2018-12-21 16:45,3955,1,400.00,2.02,-3925.00,0.04,400.00,2.02,125.00,0.63
159,Exit Long,Long Profit,2018-12-20 18:00,4135,1,425.00,2.10,-4325.00,0.04,425.00,2.10,0,0.00
159,Entry Long,Long,2018-12-20 17:45,4050,1,425.00,2.10,-4325.00,0.04,425.00,2.10,0,0.00
158,Exit Short,Short SL,2018-12-20 17:00,4005,1,-200.00,-1.01,-4750.00,-0.02,50.00,0.25,200.00,1.01
158,Entry Short,Short,2018-12-20 16:45,3965,1,-200.00,-1.01,-4750.00,-0.02,50.00,0.25,200.00,1.01
157,Exit Short,Short SL,2018-12-19 17:45,3770,1,-200.00,-1.07,-4550.00,-0.02,50.00,0.27,200.00,1.07
157,Entry Short,Short,2018-12-19 16:45,3730,1,-200.00,-1.07,-4550.00,-0.02,50.00,0.27,200.00,1.07
156,Exit Long,Long SL,2018-12-12 20:45,3400,1,-175.00,-1.02,-4350.00,-0.02,175.00,1.02,175.00,1.02
156,Entry Long,Long,2018-12-12 16:45,3435,1,-175.00,-1.02,-4350.00,-0.02,175.00,1.02,175.00,1.02
155,Exit Short,Closing Bell,2018-12-10 22:15,3385,1,-100.00,-0.59,-4175.00,-0.01,175.00,1.04,125.00,0.74
155,Entry Short,Short,2018-12-10 20:30,3365,1,-100.00,-0.59,-4175.00,-0.01,175.00,1.04,125.00,0.74
154,Exit Long,Long SL,2018-12-10 18:15,3405,1,-175.00,-1.02,-4075.00,-0.02,25.00,0.15,175.00,1.02
154,Entry Long,Long,2018-12-10 17:15,3440,1,-175.00,-1.02,-4075.00,-0.02,25.00,0.15,175.00,1.02
153,Exit Long,Long Profit,2018-12-07 21:00,3425,1,350.00,2.09,-3900.00,0.04,700.00,4.17,0,0.00
153,Entry Long,Long,2018-12-07 20:15,3355,1,350.00,2.09,-3900.00,0.04,700.00,4.17,0,0.00
152,Exit Short,Short Profit,2018-12-07 17:15,3230,1,350.00,2.12,-4250.00,0.04,350.00,2.12,0,0.00
152,Entry Short,Short,2018-12-07 16:45,3300,1,350.00,2.12,-4250.00,0.04,350.00,2.12,0,0.00
151,Exit Short,Short SL,2018-12-06 18:45,3565,1,-200.00,-1.13,-4600.00,-0.02,0,0.00,200.00,1.13
151,Entry Short,Short,2018-12-06 18:15,3525,1,-200.00,-1.13,-4600.00,-0.02,0,0.00,200.00,1.13
150,Exit Short,Short Profit,2018-12-04 19:30,3865,1,400.00,2.03,-4400.00,0.04,400.00,2.03,0,0.00
150,Entry Short,Short,2018-12-04 16:45,3945,1,400.00,2.03,-4400.00,0.04,400.00,2.03,0,0.00
149,Exit Long,Long SL,2018-12-03 21:00,3770,1,-200.00,-1.05,-4800.00,-0.02,25.00,0.13,200.00,1.05
149,Entry Long,Long,2018-12-03 19:15,3810,1,-200.00,-1.05,-4800.00,-0.02,25.00,0.13,200.00,1.05
148,Exit Short,Short SL,2018-12-03 17:45,3785,1,-200.00,-1.07,-4600.00,-0.02,0,0.00,200.00,1.07
148,Entry Short,Short,2018-12-03 17:30,3745,1,-200.00,-1.07,-4600.00,-0.02,0,0.00,200.00,1.07
147,Exit Long,Long SL,2018-11-30 21:00,3920,1,-200.00,-1.01,-4400.00,-0.02,150.00,0.76,200.00,1.01
147,Entry Long,Long,2018-11-30 17:45,3960,1,-200.00,-1.01,-4400.00,-0.02,150.00,0.76,200.00,1.01
146,Exit Short,Short SL,2018-11-30 17:00,3945,1,-325.00,-1.68,-4200.00,-0.03,0,0.00,325.00,1.68
146,Entry Short,Short,2018-11-30 16:45,3880,1,-325.00,-1.68,-4200.00,-0.03,0,0.00,325.00,1.68
145,Exit Short,Short SL,2018-11-29 17:45,4275,1,-225.00,-1.06,-3875.00,-0.02,100.00,0.47,225.00,1.06
145,Entry Short,Short,2018-11-29 17:00,4230,1,-225.00,-1.06,-3875.00,-0.02,100.00,0.47,225.00,1.06
144,Exit Long,Short,2018-11-29 17:00,4230,1,0,0.00,-3650.00,0.00,0,0.00,150.00,0.71
144,Entry Long,Long,2018-11-29 16:45,4230,1,0,0.00,-3650.00,0.00,0,0.00,150.00,0.71
143,Exit Long,Closing Bell,2018-11-27 22:15,3700,1,50.00,0.27,-3650.00,0.01,325.00,1.76,175.00,0.95
143,Entry Long,Long,2018-11-27 18:00,3690,1,50.00,0.27,-3650.00,0.01,325.00,1.76,175.00,0.95
142,Exit Long,Long SL,2018-11-26 17:00,3665,1,-300.00,-1.61,-3700.00,-0.03,50.00,0.27,300.00,1.61
142,Entry Long,Long,2018-11-26 16:45,3725,1,-300.00,-1.61,-3700.00,-0.03,50.00,0.27,300.00,1.61
141,Exit Short,Long,2018-11-26 16:45,3725,1,125.00,0.67,-3400.00,0.01,175.00,0.93,0,0.00
141,Entry Short,Short,2018-11-26 16:30,3750,1,125.00,0.67,-3400.00,0.01,175.00,0.93,0,0.00
140,Exit Long,Short,2018-11-26 16:30,3750,1,0,0.00,-3525.00,0.00,0,0.00,0,0.00
140,Entry Long,Long,2018-11-26 16:30,3750,1,0,0.00,-3525.00,0.00,0,0.00,0,0.00
139,Exit Short,Short SL,2018-11-21 19:30,4435,1,-225.00,-1.03,-3525.00,-0.02,250.00,1.14,225.00,1.03
139,Entry Short,Short,2018-11-21 18:15,4390,1,-225.00,-1.03,-3525.00,-0.02,250.00,1.14,225.00,1.03
138,Exit Long,Long SL,2018-11-21 17:15,4460,1,-250.00,-1.11,-3300.00,-0.03,75.00,0.33,250.00,1.11
138,Entry Long,Long,2018-11-21 16:45,4510,1,-250.00,-1.11,-3300.00,-0.03,75.00,0.33,250.00,1.11
137,Exit Short,Short Profit,2018-11-20 19:00,4425,1,475.00,2.10,-3050.00,0.05,475.00,2.10,75.00,0.33
137,Entry Short,Short,2018-11-20 18:30,4520,1,475.00,2.10,-3050.00,0.05,475.00,2.10,75.00,0.33
136,Exit Long,Long SL,2018-11-20 18:15,4585,1,-275.00,-1.19,-3525.00,-0.03,450.00,1.94,275.00,1.19
136,Entry Long,Long,2018-11-20 16:45,4640,1,-275.00,-1.19,-3525.00,-0.03,450.00,1.94,275.00,1.19
135,Exit Short,Short Profit,2018-11-19 17:30,4915,1,525.00,2.09,-3250.00,0.05,525.00,2.09,250.00,1.00
135,Entry Short,Short,2018-11-19 16:45,5020,1,525.00,2.09,-3250.00,0.05,525.00,2.09,250.00,1.00
134,Exit Long,Long SL,2018-11-15 17:30,5355,1,-275.00,-1.02,-3775.00,-0.03,225.00,0.83,275.00,1.02
134,Entry Long,Long,2018-11-15 17:00,5410,1,-275.00,-1.02,-3775.00,-0.03,225.00,0.83,275.00,1.02
133,Exit Short,Short Profit,2018-11-14 17:15,5915,1,625.00,2.07,-3500.00,0.06,625.00,2.07,175.00,0.58
133,Entry Short,Short,2018-11-14 17:00,6040,1,625.00,2.07,-3500.00,0.06,625.00,2.07,175.00,0.58
132,Exit Short,Short SL,2018-10-02 20:30,6530,1,-325.00,-1.01,-4125.00,-0.03,150.00,0.46,325.00,1.01
132,Entry Short,Short,2018-10-02 19:30,6465,1,-325.00,-1.01,-4125.00,-0.03,150.00,0.46,325.00,1.01
131,Exit Long,Closing Bell,2018-09-28 22:15,6650,1,-100.00,-0.30,-3800.00,-0.01,0,0.00,150.00,0.45
131,Entry Long,Long,2018-09-28 22:00,6670,1,-100.00,-0.30,-3800.00,-0.01,0,0.00,150.00,0.45
130,Exit Short,Long,2018-09-28 22:00,6670,1,-275.00,-0.83,-3700.00,-0.03,475.00,1.44,325.00,0.98
130,Entry Short,Short,2018-09-28 21:15,6615,1,-275.00,-0.83,-3700.00,-0.03,475.00,1.44,325.00,0.98
129,Exit Short,Closing Bell,2018-09-17 22:15,6210,1,150.00,0.48,-3425.00,0.02,275.00,0.88,200.00,0.64
129,Entry Short,Short,2018-09-17 17:15,6240,1,150.00,0.48,-3425.00,0.02,275.00,0.88,200.00,0.64
128,Exit Short,Short SL,2018-09-07 18:00,6455,1,-325.00,-1.02,-3575.00,-0.03,300.00,0.94,325.00,1.02
128,Entry Short,Short,2018-09-07 17:00,6390,1,-325.00,-1.02,-3575.00,-0.03,300.00,0.94,325.00,1.02
127,Exit Long,Closing Bell,2018-08-28 22:15,7125,1,150.00,0.42,-3250.00,0.02,150.00,0.42,100.00,0.28
127,Entry Long,Long,2018-08-28 21:15,7095,1,150.00,0.42,-3250.00,0.02,150.00,0.42,100.00,0.28
126,Exit Short,Short SL,2018-08-28 21:00,7110,1,-375.00,-1.07,-3400.00,-0.04,200.00,0.57,375.00,1.07
126,Entry Short,Short,2018-08-28 17:15,7035,1,-375.00,-1.07,-3400.00,-0.04,200.00,0.57,375.00,1.07
125,Exit Long,Closing Bell,2018-08-17 22:15,6475,1,50.00,0.15,-3025.00,0.01,400.00,1.24,75.00,0.23
125,Entry Long,Long,2018-08-17 16:45,6465,1,50.00,0.15,-3025.00,0.01,400.00,1.24,75.00,0.23
124,Exit Short,Short SL,2018-08-14 21:00,6110,1,-325.00,-1.08,-3075.00,-0.03,375.00,1.24,325.00,1.08
124,Entry Short,Short,2018-08-14 16:45,6045,1,-325.00,-1.08,-3075.00,-0.03,375.00,1.24,325.00,1.08
123,Exit Long,Long SL,2018-08-09 17:45,6430,1,-325.00,-1.00,-2750.00,-0.03,250.00,0.77,325.00,1.00
123,Entry Long,Long,2018-08-09 17:00,6495,1,-325.00,-1.00,-2750.00,-0.03,250.00,0.77,325.00,1.00
122,Exit Short,Closing Bell,2018-08-03 22:15,7405,1,0,0.00,-2425.00,0.00,225.00,0.61,0,0.00
122,Entry Short,Short,2018-08-03 21:15,7405,1,0,0.00,-2425.00,0.00,225.00,0.61,0,0.00
121,Exit Long,Long SL,2018-08-03 21:00,7395,1,-375.00,-1.00,-2425.00,-0.04,325.00,0.87,375.00,1.00
121,Entry Long,Long,2018-08-03 18:00,7470,1,-375.00,-1.00,-2425.00,-0.04,325.00,0.87,375.00,1.00
120,Exit Short,Closing Bell,2018-08-02 22:15,7535,1,-175.00,-0.47,-2050.00,-0.02,125.00,0.33,225.00,0.60
120,Entry Short,Short,2018-08-02 20:15,7500,1,-175.00,-0.47,-2050.00,-0.02,125.00,0.33,225.00,0.60
119,Exit Long,Long SL,2018-08-02 18:15,7455,1,-400.00,-1.06,-1875.00,-0.04,0,0.00,400.00,1.06
119,Entry Long,Long,2018-08-02 17:15,7535,1,-400.00,-1.06,-1875.00,-0.04,0,0.00,400.00,1.06
118,Exit Long,Long SL,2018-07-31 19:30,7695,1,-400.00,-1.03,-1475.00,-0.04,125.00,0.32,400.00,1.03
118,Entry Long,Long,2018-07-31 19:00,7775,1,-400.00,-1.03,-1475.00,-0.04,125.00,0.32,400.00,1.03
117,Exit Short,Short SL,2018-07-31 18:45,7770,1,-400.00,-1.04,-1075.00,-0.04,25.00,0.07,400.00,1.04
117,Entry Short,Short,2018-07-31 17:15,7690,1,-400.00,-1.04,-1075.00,-0.04,25.00,0.07,400.00,1.04
116,Exit Long,Closing Bell,2018-07-24 22:15,8215,1,-200.00,-0.48,-675.00,-0.02,300.00,0.73,250.00,0.61
116,Entry Long,Long,2018-07-24 19:45,8255,1,-200.00,-0.48,-675.00,-0.02,300.00,0.73,250.00,0.61
115,Exit Short,Short SL,2018-07-24 19:15,8260,1,-425.00,-1.04,-475.00,-0.04,100.00,0.24,425.00,1.04
115,Entry Short,Short,2018-07-24 17:00,8175,1,-425.00,-1.04,-475.00,-0.04,100.00,0.24,425.00,1.04
114,Exit Long,Long SL,2018-07-20 19:00,7455,1,-700.00,-1.84,-50.00,-0.07,150.00,0.39,750.00,1.97
114,Entry Long,Long,2018-07-20 18:45,7595,1,-700.00,-1.84,-50.00,-0.07,150.00,0.39,750.00,1.97
113,Exit Short,Short SL,2018-07-20 18:30,7525,1,-375.00,-1.01,650.00,-0.04,50.00,0.13,375.00,1.01
113,Entry Short,Short,2018-07-20 17:30,7450,1,-375.00,-1.01,650.00,-0.04,50.00,0.13,375.00,1.01
112,Exit Short,Short SL,2018-07-18 19:30,7490,1,-375.00,-1.01,1025.00,-0.04,175.00,0.47,375.00,1.01
112,Entry Short,Short,2018-07-18 17:15,7415,1,-375.00,-1.01,1025.00,-0.04,175.00,0.47,375.00,1.01
111,Exit Long,Long Profit,2018-07-17 19:30,6915,1,700.00,2.07,1400.00,0.07,700.00,2.07,200.00,0.59
111,Entry Long,Long,2018-07-17 18:00,6775,1,700.00,2.07,1400.00,0.07,700.00,2.07,200.00,0.59
110,Exit Short,Closing Bell,2018-07-13 22:15,6190,1,0,0.00,700.00,0.00,375.00,1.21,75.00,0.24
110,Entry Short,Short,2018-07-13 21:15,6190,1,0,0.00,700.00,0.00,375.00,1.21,75.00,0.24
109,Exit Long,Long SL,2018-07-13 21:00,6200,1,-325.00,-1.04,700.00,-0.03,375.00,1.20,325.00,1.04
109,Entry Long,Long,2018-07-13 19:45,6265,1,-325.00,-1.04,700.00,-0.03,375.00,1.20,325.00,1.04
108,Exit Long,Long SL,2018-07-05 20:30,6515,1,-350.00,-1.06,1025.00,-0.03,200.00,0.61,350.00,1.06
108,Entry Long,Long,2018-07-05 16:45,6585,1,-350.00,-1.06,1025.00,-0.03,200.00,0.61,350.00,1.06
107,Exit Short,Long,2018-07-05 16:45,6585,1,50.00,0.15,1375.00,0.00,75.00,0.23,0,0.00
107,Entry Short,Short,2018-07-05 16:30,6595,1,50.00,0.15,1375.00,0.00,75.00,0.23,0,0.00
106,Exit Long,Short,2018-07-05 16:30,6595,1,0,0.00,1325.00,0.00,0,0.00,0,0.00
106,Entry Long,Long,2018-07-05 16:30,6595,1,0,0.00,1325.00,0.00,0,0.00,0,0.00
105,Exit Long,Closing Bell,2018-07-02 22:15,6625,1,-50.00,-0.15,1325.00,0.00,200.00,0.60,175.00,0.53
105,Entry Long,Long,2018-07-02 17:15,6635,1,-50.00,-0.15,1325.00,0.00,200.00,0.60,175.00,0.53
104,Exit Long,Closing Bell,2018-06-26 22:15,6180,1,50.00,0.16,1375.00,0.00,250.00,0.81,100.00,0.32
104,Entry Long,Long,2018-06-26 16:45,6170,1,50.00,0.16,1375.00,0.00,250.00,0.81,100.00,0.32
103,Exit Long,Long SL,2018-06-22 22:00,6115,1,-325.00,-1.05,1325.00,-0.03,175.00,0.57,325.00,1.05
103,Entry Long,Long,2018-06-22 21:00,6180,1,-325.00,-1.05,1325.00,-0.03,175.00,0.57,325.00,1.05
102,Exit Short,Short SL,2018-06-22 20:45,6160,1,-325.00,-1.07,1650.00,-0.03,50.00,0.16,325.00,1.07
102,Entry Short,Short,2018-06-22 17:45,6095,1,-325.00,-1.07,1650.00,-0.03,50.00,0.16,325.00,1.07
101,Exit Long,Closing Bell,2018-06-20 22:15,6735,1,-175.00,-0.52,1975.00,-0.02,225.00,0.66,275.00,0.81
101,Entry Long,Long,2018-06-20 18:15,6770,1,-175.00,-0.52,1975.00,-0.02,225.00,0.66,275.00,0.81
100,Exit Long,Long SL,2018-06-11 17:30,6640,1,-350.00,-1.04,2150.00,-0.03,25.00,0.07,350.00,1.04
100,Entry Long,Long,2018-06-11 16:45,6710,1,-350.00,-1.04,2150.00,-0.03,25.00,0.07,350.00,1.04
99,Exit Long,Closing Bell,2018-06-07 22:15,7695,1,-200.00,-0.52,2500.00,-0.02,50.00,0.13,300.00,0.78
99,Entry Long,Long,2018-06-07 19:00,7735,1,-200.00,-0.52,2500.00,-0.02,50.00,0.13,300.00,0.78
98,Exit Short,Closing Bell,2018-05-21 22:15,8385,1,-50.00,-0.12,2700.00,0.00,275.00,0.66,225.00,0.54
98,Entry Short,Short,2018-05-21 16:45,8375,1,-50.00,-0.12,2700.00,0.00,275.00,0.66,225.00,0.54
97,Exit Short,Closing Bell,2018-05-17 22:15,8205,1,100.00,0.24,2750.00,0.01,550.00,1.34,275.00,0.67
97,Entry Short,Short,2018-05-17 18:45,8225,1,100.00,0.24,2750.00,0.01,550.00,1.34,275.00,0.67
96,Exit Long,Long SL,2018-05-16 17:45,8275,1,-425.00,-1.02,2650.00,-0.04,0,0.00,425.00,1.02
96,Entry Long,Long,2018-05-16 17:30,8360,1,-425.00,-1.02,2650.00,-0.04,0,0.00,425.00,1.02
95,Exit Short,Closing Bell,2018-05-15 22:15,8515,1,75.00,0.18,3075.00,0.01,475.00,1.11,250.00,0.59
95,Entry Short,Short,2018-05-15 16:45,8530,1,75.00,0.18,3075.00,0.01,475.00,1.11,250.00,0.59
94,Exit Long,Long SL,2018-05-14 19:15,8705,1,-450.00,-1.02,3000.00,-0.04,0,0.00,450.00,1.02
94,Entry Long,Long,2018-05-14 18:30,8795,1,-450.00,-1.02,3000.00,-0.04,0,0.00,450.00,1.02
93,Exit Long,Closing Bell,2018-05-11 22:15,8620,1,-25.00,-0.06,3450.00,0.00,325.00,0.75,325.00,0.75
93,Entry Long,Long,2018-05-11 16:45,8625,1,-25.00,-0.06,3450.00,0.00,325.00,0.75,325.00,0.75
92,Exit Long,Closing Bell,2018-05-07 22:15,9400,1,475.00,1.02,3475.00,0.05,725.00,1.56,50.00,0.11
92,Entry Long,Long,2018-05-07 16:45,9305,1,475.00,1.02,3475.00,0.05,725.00,1.56,50.00,0.11
91,Exit Long,Long Profit,2018-04-26 22:00,9060,1,900.00,2.03,3000.00,0.09,900.00,2.03,150.00,0.34
91,Entry Long,Long,2018-04-26 18:45,8880,1,900.00,2.03,3000.00,0.09,900.00,2.03,150.00,0.34
90,Exit Long,Closing Bell,2018-04-25 22:15,9085,1,650.00,1.45,2100.00,0.06,775.00,1.73,325.00,0.73
90,Entry Long,Long,2018-04-25 18:00,8955,1,650.00,1.45,2100.00,0.06,775.00,1.73,325.00,0.73
89,Exit Short,Short SL,2018-04-25 17:15,8920,1,-450.00,-1.02,1450.00,-0.04,250.00,0.57,450.00,1.02
89,Entry Short,Short,2018-04-25 16:45,8830,1,-450.00,-1.02,1450.00,-0.04,250.00,0.57,450.00,1.02
