Trade #,Type,Signal,Date/Time,Price USD,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
197,Entry Long,Long,2014-01-22 15:00,808,1,10.00,1.24,57.00,0.00,12.00,1.49,4.00,0.50
196,Exit Long,Long SL,2014-01-16 18:00,824,1,-9.00,-1.08,47.00,0.00,2.00,0.24,9.00,1.08
196,Entry Long,Long,2014-01-16 16:30,833,1,-9.00,-1.08,47.00,0.00,2.00,0.24,9.00,1.08
195,Exit Long,Closing Bell,2014-01-15 18:15,845,1,9.00,1.08,56.00,0.00,14.00,1.67,6.00,0.72
195,Entry Long,Long,2014-01-15 15:15,836,1,9.00,1.08,56.00,0.00,14.00,1.67,6.00,0.72
194,Exit Long,Closing Bell,2014-01-14 18:15,825,1,6.00,0.73,47.00,0.00,11.00,1.34,3.00,0.37
194,Entry Long,Long,2014-01-14 15:00,819,1,6.00,0.73,47.00,0.00,11.00,1.34,3.00,0.37
193,Exit Long,Long Profit,2014-01-13 16:45,822,1,17.00,2.11,41.00,0.00,17.00,2.11,3.00,0.37
193,Entry Long,Long,2014-01-13 16:00,805,1,17.00,2.11,41.00,0.00,17.00,2.11,3.00,0.37
192,Exit Long,Long SL,2014-01-12 15:30,840,1,-9.00,-1.06,24.00,0.00,11.00,1.30,9.00,1.06
192,Entry Long,Long,2014-01-12 15:15,849,1,-9.00,-1.06,24.00,0.00,11.00,1.30,9.00,1.06
191,Exit Long,Closing Bell,2014-01-11 18:15,895,1,-3.00,-0.33,33.00,0.00,10.00,1.11,5.00,0.56
191,Entry Long,Long,2014-01-11 17:30,898,1,-3.00,-0.33,33.00,0.00,10.00,1.11,5.00,0.56
190,Exit Long,Closing Bell,2014-01-10 18:15,826,1,4.00,0.49,36.00,0.00,6.00,0.73,3.00,0.36
190,Entry Long,Long,2014-01-10 15:45,822,1,4.00,0.49,36.00,0.00,6.00,0.73,3.00,0.36
189,Exit Long,Long SL,2014-01-09 18:00,809,1,-9.00,-1.10,32.00,0.00,2.00,0.24,10.00,1.22
189,Entry Long,Long,2014-01-09 17:45,818,1,-9.00,-1.10,32.00,0.00,2.00,0.24,10.00,1.22
188,Exit Long,Long SL,2014-01-06 15:30,935,1,-10.00,-1.06,41.00,0.00,4.00,0.42,10.00,1.06
188,Entry Long,Long,2014-01-06 15:00,945,1,-10.00,-1.06,41.00,0.00,4.00,0.42,10.00,1.06
187,Exit Long,Long Profit,2014-01-05 15:45,876,1,18.00,2.10,51.00,0.00,18.00,2.10,0,0.00
187,Entry Long,Long,2014-01-05 15:00,858,1,18.00,2.10,51.00,0.00,18.00,2.10,0,0.00
186,Exit Long,Closing Bell,2014-01-02 18:15,757,1,1.00,0.13,33.00,0.00,1.00,0.13,4.00,0.53
186,Entry Long,Long,2014-01-02 17:45,756,1,1.00,0.13,33.00,0.00,1.00,0.13,4.00,0.53
185,Exit Long,Closing Bell,2013-12-31 18:15,733,1,-3.00,-0.41,32.00,0.00,3.00,0.41,8.00,1.09
185,Entry Long,Long,2013-12-31 15:15,736,1,-3.00,-0.41,32.00,0.00,3.00,0.41,8.00,1.09
184,Exit Long,Closing Bell,2013-12-25 18:15,657,1,-3.00,-0.45,35.00,0.00,5.00,0.76,3.00,0.45
184,Entry Long,Long,2013-12-25 15:45,660,1,-3.00,-0.45,35.00,0.00,5.00,0.76,3.00,0.45
183,Exit Long,Long SL,2013-12-24 15:30,640,1,-7.00,-1.08,38.00,0.00,3.00,0.46,7.00,1.08
183,Entry Long,Long,2013-12-24 15:00,647,1,-7.00,-1.08,38.00,0.00,3.00,0.46,7.00,1.08
182,Exit Long,Closing Bell,2013-12-23 18:15,632,1,1.00,0.16,45.00,0.00,12.00,1.90,1.00,0.16
182,Entry Long,Long,2013-12-23 15:15,631,1,1.00,0.16,45.00,0.00,12.00,1.90,1.00,0.16
181,Exit Long,Long SL,2013-12-22 16:00,654,1,-7.00,-1.06,44.00,0.00,7.00,1.06,7.00,1.06
181,Entry Long,Long,2013-12-22 15:15,661,1,-7.00,-1.06,44.00,0.00,7.00,1.06,7.00,1.06
180,Exit Long,Long SL,2013-12-21 15:45,588,1,-6.00,-1.01,51.00,0.00,4.00,0.67,8.00,1.35
180,Entry Long,Long,2013-12-21 15:30,594,1,-6.00,-1.01,51.00,0.00,4.00,0.67,8.00,1.35
179,Exit Long,Long Profit,2013-12-19 15:30,661,1,13.00,2.01,57.00,0.00,20.00,3.09,10.00,1.54
179,Entry Long,Long,2013-12-19 15:15,648,1,13.00,2.01,57.00,0.00,20.00,3.09,10.00,1.54
178,Exit Long,Long Profit,2013-12-18 15:15,563,1,23.00,4.26,44.00,0.00,40.00,7.41,1.00,0.19
178,Entry Long,Long,2013-12-18 15:00,540,1,23.00,4.26,44.00,0.00,40.00,7.41,1.00,0.19
177,Exit Long,Long SL,2013-12-17 15:30,672,1,-7.00,-1.03,21.00,0.00,8.00,1.18,7.00,1.03
177,Entry Long,Long,2013-12-17 15:15,679,1,-7.00,-1.03,21.00,0.00,8.00,1.18,7.00,1.03
176,Exit Long,Long SL,2013-12-16 15:30,781,1,-20.00,-2.50,28.00,0.00,2.00,0.25,22.00,2.75
176,Entry Long,Long,2013-12-16 15:15,801,1,-20.00,-2.50,28.00,0.00,2.00,0.25,22.00,2.75
175,Exit Long,Long Profit,2013-12-15 16:45,849,1,17.00,2.04,48.00,0.00,17.00,2.04,2.00,0.24
175,Entry Long,Long,2013-12-15 15:15,832,1,17.00,2.04,48.00,0.00,17.00,2.04,2.00,0.24
174,Exit Long,Closing Bell,2013-12-14 18:15,859,1,-1.00,-0.12,31.00,0.00,0,0.00,9.00,1.05
174,Entry Long,Long,2013-12-14 17:15,860,1,-1.00,-0.12,31.00,0.00,0,0.00,9.00,1.05
173,Exit Long,Long SL,2013-12-13 16:45,872,1,-9.00,-1.02,32.00,0.00,8.00,0.91,9.00,1.02
173,Entry Long,Long,2013-12-13 15:15,881,1,-9.00,-1.02,32.00,0.00,8.00,0.91,9.00,1.02
172,Exit Long,Long SL,2013-12-12 17:00,861,1,-9.00,-1.03,41.00,0.00,7.00,0.80,9.00,1.03
172,Entry Long,Long,2013-12-12 15:30,870,1,-9.00,-1.03,41.00,0.00,7.00,0.80,9.00,1.03
171,Exit Long,Long SL,2013-12-11 15:15,878,1,-10.00,-1.13,50.00,0.00,5.00,0.56,12.00,1.35
171,Entry Long,Long,2013-12-11 15:00,888,1,-10.00,-1.13,50.00,0.00,5.00,0.56,12.00,1.35
170,Exit Long,Closing Bell,2013-12-10 18:15,925,1,2.00,0.22,60.00,0.00,17.00,1.84,1.00,0.11
170,Entry Long,Long,2013-12-10 15:00,923,1,2.00,0.22,60.00,0.00,17.00,1.84,1.00,0.11
169,Exit Long,Long SL,2013-12-03 15:45,1060,1,-11.00,-1.03,58.00,0.00,1.00,0.09,11.00,1.03
169,Entry Long,Long,2013-12-03 15:30,1071,1,-11.00,-1.03,58.00,0.00,1.00,0.09,11.00,1.03
168,Exit Long,Long Profit,2013-12-02 15:30,1001,1,23.00,2.35,69.00,0.00,27.00,2.76,0,0.00
168,Entry Long,Long,2013-12-02 15:15,978,1,23.00,2.35,69.00,0.00,27.00,2.76,0,0.00
167,Exit Long,Long SL,2013-12-01 15:15,1015,1,-11.00,-1.07,46.00,0.00,14.00,1.36,11.00,1.07
167,Entry Long,Long,2013-12-01 15:00,1026,1,-11.00,-1.07,46.00,0.00,14.00,1.36,11.00,1.07
166,Exit Long,Closing Bell,2013-11-29 18:15,1097,1,4.00,0.37,57.00,0.00,4.00,0.37,8.00,0.73
166,Entry Long,Long,2013-11-29 16:15,1093,1,4.00,0.37,57.00,0.00,4.00,0.37,8.00,0.73
165,Exit Long,Long SL,2013-11-28 17:00,1035,1,-11.00,-1.05,53.00,0.00,4.00,0.38,11.00,1.05
165,Entry Long,Long,2013-11-28 16:45,1046,1,-11.00,-1.05,53.00,0.00,4.00,0.38,11.00,1.05
164,Exit Long,Long Profit,2013-11-27 15:30,946,1,19.00,2.05,64.00,0.00,19.00,2.05,1.00,0.11
164,Entry Long,Long,2013-11-27 15:00,927,1,19.00,2.05,64.00,0.00,19.00,2.05,1.00,0.11
163,Exit Long,Long SL,2013-11-26 16:45,837,1,-9.00,-1.06,45.00,0.00,2.00,0.24,9.00,1.06
163,Entry Long,Long,2013-11-26 15:15,846,1,-9.00,-1.06,45.00,0.00,2.00,0.24,9.00,1.06
162,Exit Long,Long Profit,2013-11-24 15:15,829,1,17.00,2.09,54.00,0.00,31.00,3.82,0,0.00
162,Entry Long,Long,2013-11-24 15:00,812,1,17.00,2.09,54.00,0.00,31.00,3.82,0,0.00
161,Exit Long,Long Profit,2013-11-22 16:00,790,1,32.00,4.22,37.00,0.00,32.00,4.22,3.00,0.40
161,Entry Long,Long,2013-11-22 15:45,758,1,32.00,4.22,37.00,0.00,32.00,4.22,3.00,0.40
160,Exit Long,Long SL,2013-11-21 15:15,686,1,-7.00,-1.01,5.00,0.00,7.00,1.01,9.00,1.30
160,Entry Long,Long,2013-11-21 15:00,693,1,-7.00,-1.01,5.00,0.00,7.00,1.01,9.00,1.30
159,Exit Long,Long Profit,2013-11-20 15:30,540,1,15.00,2.86,12.00,0.00,15.00,2.86,5.00,0.95
159,Entry Long,Long,2013-11-20 15:15,525,1,15.00,2.86,12.00,0.00,15.00,2.86,5.00,0.95
158,Exit Long,Long SL,2013-11-19 15:15,526,1,-24.00,-4.36,-3.00,0.00,25.00,4.55,25.00,4.55
158,Entry Long,Long,2013-11-19 15:00,550,1,-24.00,-4.36,-3.00,0.00,25.00,4.55,25.00,4.55
157,Exit Long,Long Profit,2013-11-18 16:00,525,1,11.00,2.14,21.00,0.00,11.00,2.14,0,0.00
157,Entry Long,Long,2013-11-18 15:45,514,1,11.00,2.14,21.00,0.00,11.00,2.14,0,0.00
156,Exit Long,Long SL,2013-11-14 15:30,417,1,-5.00,-1.18,10.00,0.00,0,0.00,5.00,1.18
156,Entry Long,Long,2013-11-14 15:15,422,1,-5.00,-1.18,10.00,0.00,0,0.00,5.00,1.18
155,Exit Long,Closing Bell,2013-11-12 18:15,354,1,1.00,0.28,15.00,0.00,2.00,0.57,1.00,0.28
155,Entry Long,Long,2013-11-12 17:30,353,1,1.00,0.28,15.00,0.00,2.00,0.57,1.00,0.28
154,Exit Long,Long Profit,2013-11-11 15:45,348,1,7.00,2.05,14.00,0.00,7.00,2.05,1.00,0.29
154,Entry Long,Long,2013-11-11 15:00,341,1,7.00,2.05,14.00,0.00,7.00,2.05,1.00,0.29
153,Exit Long,Long Profit,2013-11-09 15:15,357,1,7.00,2.00,7.00,0.00,7.00,2.00,2.00,0.57
153,Entry Long,Long,2013-11-09 15:00,350,1,7.00,2.00,7.00,0.00,7.00,2.00,2.00,0.57
152,Exit Long,Long SL,2013-11-08 15:45,319,1,-4.00,-1.24,0,0.00,3.00,0.93,4.00,1.24
152,Entry Long,Long,2013-11-08 15:30,323,1,-4.00,-1.24,0,0.00,3.00,0.93,4.00,1.24
151,Exit Long,Long SL,2013-11-07 16:30,286,1,-3.00,-1.04,4.00,0.00,1.00,0.35,3.00,1.04
151,Entry Long,Long,2013-11-07 16:15,289,1,-3.00,-1.04,4.00,0.00,1.00,0.35,3.00,1.04
150,Exit Long,Long SL,2013-11-06 15:30,256,1,-3.00,-1.16,7.00,0.00,0,0.00,3.00,1.16
150,Entry Long,Long,2013-11-06 15:00,259,1,-3.00,-1.16,7.00,0.00,0,0.00,3.00,1.16
149,Exit Long,Long Profit,2013-11-05 15:45,244,1,5.00,2.09,10.00,0.00,5.00,2.09,1.00,0.42
149,Entry Long,Long,2013-11-05 15:00,239,1,5.00,2.09,10.00,0.00,5.00,2.09,1.00,0.42
148,Exit Long,Closing Bell,2013-11-01 18:15,203,1,0,0.00,5.00,0.00,0,0.00,1.00,0.49
148,Entry Long,Long,2013-11-01 17:15,203,1,0,0.00,5.00,0.00,0,0.00,1.00,0.49
147,Exit Long,Long SL,2013-10-31 17:00,199,1,-2.00,-1.00,5.00,0.00,0,0.00,2.00,1.00
147,Entry Long,Long,2013-10-31 16:45,201,1,-2.00,-1.00,5.00,0.00,0,0.00,2.00,1.00
146,Exit Long,Long Profit,2013-10-29 16:15,202,1,4.00,2.02,7.00,0.00,4.00,2.02,1.00,0.51
146,Entry Long,Long,2013-10-29 16:00,198,1,4.00,2.02,7.00,0.00,4.00,2.02,1.00,0.51
145,Exit Long,Closing Bell,2013-10-28 18:15,196,1,1.00,0.51,3.00,0.00,1.00,0.51,1.00,0.51
145,Entry Long,Long,2013-10-28 15:00,195,1,1.00,0.51,3.00,0.00,1.00,0.51,1.00,0.51
144,Exit Long,Long Profit,2013-10-27 17:30,187,1,4.00,2.19,2.00,0.00,4.00,2.19,1.00,0.55
144,Entry Long,Long,2013-10-27 15:15,183,1,4.00,2.19,2.00,0.00,4.00,2.19,1.00,0.55
143,Exit Long,Long SL,2013-10-25 16:15,172,1,-2.00,-1.15,-2.00,0.00,1.00,0.57,2.00,1.15
143,Entry Long,Long,2013-10-25 16:00,174,1,-2.00,-1.15,-2.00,0.00,1.00,0.57,2.00,1.15
142,Exit Long,Long Profit,2013-10-24 16:30,199,1,4.00,2.05,0,0.00,4.00,2.05,1.00,0.51
142,Entry Long,Long,2013-10-24 16:15,195,1,4.00,2.05,0,0.00,4.00,2.05,1.00,0.51
141,Exit Long,Long SL,2013-10-23 17:15,194,1,-2.00,-1.02,-4.00,0.00,0,0.00,2.00,1.02
141,Entry Long,Long,2013-10-23 16:45,196,1,-2.00,-1.02,-4.00,0.00,0,0.00,2.00,1.02
140,Exit Long,Closing Bell,2013-10-22 19:15,194,1,-1.00,-0.51,-2.00,0.00,1.00,0.51,1.00,0.51
140,Entry Long,Long,2013-10-22 18:30,195,1,-1.00,-0.51,-2.00,0.00,1.00,0.51,1.00,0.51
139,Exit Long,Long SL,2013-10-21 18:30,176,1,-2.00,-1.12,-1.00,0.00,0,0.00,2.00,1.12
139,Entry Long,Long,2013-10-21 17:30,178,1,-2.00,-1.12,-1.00,0.00,0,0.00,2.00,1.12
138,Exit Long,Closing Bell,2013-10-20 19:15,166,1,0,0.00,1.00,0.00,1.00,0.60,1.00,0.60
138,Entry Long,Long,2013-10-20 16:15,166,1,0,0.00,1.00,0.00,1.00,0.60,1.00,0.60
137,Exit Long,Long SL,2013-10-19 16:15,167,1,-2.00,-1.18,1.00,0.00,0,0.00,2.00,1.18
137,Entry Long,Long,2013-10-19 16:00,169,1,-2.00,-1.18,1.00,0.00,0,0.00,2.00,1.18
136,Exit Long,Long Profit,2013-10-18 16:30,152,1,3.00,2.01,3.00,0.00,3.00,2.01,0,0.00
136,Entry Long,Long,2013-10-18 16:15,149,1,3.00,2.01,3.00,0.00,3.00,2.01,0,0.00
135,Exit Long,Closing Bell,2013-10-14 19:15,135,1,0,0.00,0,0.00,1.00,0.74,0,0.00
135,Entry Long,Long,2013-10-14 16:15,135,1,0,0.00,0,0.00,1.00,0.74,0,0.00
134,Exit Long,Closing Bell,2013-10-10 19:15,126,1,0,0.00,0,0.00,0,0.00,1.00,0.79
134,Entry Long,Long,2013-10-10 18:30,126,1,0,0.00,0,0.00,0,0.00,1.00,0.79
133,Exit Long,Long SL,2013-10-04 18:15,121,1,-2.00,-1.63,0,0.00,0,0.00,2.00,1.63
133,Entry Long,Long,2013-10-04 17:15,123,1,-2.00,-1.63,0,0.00,0,0.00,2.00,1.63
132,Exit Long,Closing Bell,2013-10-03 19:15,115,1,2.00,1.77,2.00,0.00,2.00,1.77,1.00,0.88
132,Entry Long,Long,2013-10-03 16:15,113,1,2.00,1.77,2.00,0.00,2.00,1.77,1.00,0.88
131,Exit Long,Long SL,2013-09-27 18:15,125,1,-2.00,-1.57,0,0.00,0,0.00,2.00,1.57
131,Entry Long,Long,2013-09-27 16:30,127,1,-2.00,-1.57,0,0.00,0,0.00,2.00,1.57
130,Exit Long,Closing Bell,2013-09-23 19:15,123,1,-1.00,-0.81,2.00,0.00,0,0.00,1.00,0.81
130,Entry Long,Long,2013-09-23 16:30,124,1,-1.00,-0.81,2.00,0.00,0,0.00,1.00,0.81
129,Exit Long,Long SL,2013-09-19 17:00,125,1,-2.00,-1.57,3.00,0.00,0,0.00,2.00,1.57
129,Entry Long,Long,2013-09-19 16:45,127,1,-2.00,-1.57,3.00,0.00,0,0.00,2.00,1.57
128,Exit Long,Long SL,2013-09-15 19:00,124,1,-2.00,-1.59,5.00,0.00,0,0.00,2.00,1.59
128,Entry Long,Long,2013-09-15 16:15,126,1,-2.00,-1.59,5.00,0.00,0,0.00,2.00,1.59
127,Exit Long,Closing Bell,2013-09-13 19:15,128,1,0,0.00,7.00,0.00,1.00,0.78,0,0.00
127,Entry Long,Long,2013-09-13 16:30,128,1,0,0.00,7.00,0.00,1.00,0.78,0,0.00
126,Exit Long,Closing Bell,2013-09-12 19:15,128,1,1.00,0.79,7.00,0.00,2.00,1.57,1.00,0.79
126,Entry Long,Long,2013-09-12 16:30,127,1,1.00,0.79,7.00,0.00,2.00,1.57,1.00,0.79
125,Exit Long,Closing Bell,2013-09-11 19:15,124,1,-1.00,-0.80,6.00,0.00,0,0.00,1.00,0.80
125,Entry Long,Long,2013-09-11 17:45,125,1,-1.00,-0.80,6.00,0.00,0,0.00,1.00,0.80
124,Exit Long,Long Profit,2013-09-09 17:15,123,1,3.00,2.50,7.00,0.00,4.00,3.33,0,0.00
124,Entry Long,Long,2013-09-09 17:00,120,1,3.00,2.50,7.00,0.00,4.00,3.33,0,0.00
123,Exit Long,Long Profit,2013-09-07 18:30,122,1,3.00,2.52,4.00,0.00,3.00,2.52,0,0.00
123,Entry Long,Long,2013-09-07 16:00,119,1,3.00,2.52,4.00,0.00,3.00,2.52,0,0.00
122,Exit Long,Closing Bell,2013-09-06 19:15,123,1,0,0.00,1.00,0.00,2.00,1.63,1.00,0.81
122,Entry Long,Long,2013-09-06 16:30,123,1,0,0.00,1.00,0.00,2.00,1.63,1.00,0.81
121,Exit Long,Closing Bell,2013-09-03 19:15,130,1,0,0.00,1.00,0.00,1.00,0.77,0,0.00
121,Entry Long,Long,2013-09-03 16:30,130,1,0,0.00,1.00,0.00,1.00,0.77,0,0.00
120,Exit Long,Closing Bell,2013-08-31 19:15,130,1,1.00,0.78,1.00,0.00,2.00,1.55,0,0.00
120,Entry Long,Long,2013-08-31 16:15,129,1,1.00,0.78,1.00,0.00,2.00,1.55,0,0.00
119,Exit Long,Closing Bell,2013-08-29 19:15,119,1,0,0.00,0,0.00,1.00,0.84,1.00,0.84
119,Entry Long,Long,2013-08-29 16:45,119,1,0,0.00,0,0.00,1.00,0.84,1.00,0.84
118,Exit Long,Long SL,2013-08-27 17:30,116,1,-2.00,-1.69,0,0.00,0,0.00,2.00,1.69
118,Entry Long,Long,2013-08-27 16:15,118,1,-2.00,-1.69,0,0.00,0,0.00,2.00,1.69
117,Exit Long,Closing Bell,2013-08-24 19:15,110,1,2.00,1.85,2.00,0.00,2.00,1.85,1.00,0.93
117,Entry Long,Long,2013-08-24 16:00,108,1,2.00,1.85,2.00,0.00,2.00,1.85,1.00,0.93
116,Exit Long,Closing Bell,2013-08-23 19:15,109,1,0,0.00,0,0.00,1.00,0.92,0,0.00
116,Entry Long,Long,2013-08-23 16:00,109,1,0,0.00,0,0.00,1.00,0.92,0,0.00
115,Exit Long,Long Profit,2013-08-21 18:30,110,1,3.00,2.80,0,0.00,3.00,2.80,1.00,0.93
115,Entry Long,Long,2013-08-21 16:00,107,1,3.00,2.80,0,0.00,3.00,2.80,1.00,0.93
114,Exit Long,Closing Bell,2013-08-20 19:15,104,1,0,0.00,-3.00,0.00,1.00,0.96,0,0.00
114,Entry Long,Long,2013-08-20 16:30,104,1,0,0.00,-3.00,0.00,1.00,0.96,0,0.00
113,Exit Long,Long SL,2013-08-19 19:00,102,1,-2.00,-1.92,-3.00,0.00,0,0.00,2.00,1.92
113,Entry Long,Long,2013-08-19 17:30,104,1,-2.00,-1.92,-3.00,0.00,0,0.00,2.00,1.92
112,Exit Long,Long SL,2013-08-15 16:15,97,1,-1.00,-1.02,-1.00,0.00,0,0.00,1.00,1.02
112,Entry Long,Long,2013-08-15 16:00,98,1,-1.00,-1.02,-1.00,0.00,0,0.00,1.00,1.02
111,Exit Long,Closing Bell,2013-08-14 19:15,100,1,0,0.00,0,0.00,1.00,1.00,0,0.00
111,Entry Long,Long,2013-08-14 18:45,100,1,0,0.00,0,0.00,1.00,1.00,0,0.00
110,Exit Long,Closing Bell,2013-08-12 19:15,94,1,0,0.00,0,0.00,0,0.00,0,0.00
110,Entry Long,Long,2013-08-12 16:00,94,1,0,0.00,0,0.00,0,0.00,0,0.00
109,Exit Long,Closing Bell,2013-08-10 19:15,93,1,0,0.00,0,0.00,1.00,1.08,0,0.00
109,Entry Long,Long,2013-08-10 16:45,93,1,0,0.00,0,0.00,1.00,1.08,0,0.00
108,Exit Long,Closing Bell,2013-08-07 19:15,98,1,0,0.00,0,0.00,0,0.00,0,0.00
108,Entry Long,Long,2013-08-07 17:15,98,1,0,0.00,0,0.00,0,0.00,0,0.00
107,Exit Long,Long SL,2013-08-06 16:45,98,1,-1.00,-1.01,0,0.00,0,0.00,1.00,1.01
107,Entry Long,Long,2013-08-06 16:15,99,1,-1.00,-1.01,0,0.00,0,0.00,1.00,1.01
106,Exit Long,Closing Bell,2013-08-05 19:15,99,1,1.00,1.02,1.00,0.00,1.00,1.02,0,0.00
106,Entry Long,Long,2013-08-05 16:00,98,1,1.00,1.02,1.00,0.00,1.00,1.02,0,0.00
105,Exit Long,Closing Bell,2013-08-02 19:15,98,1,0,0.00,0,0.00,1.00,1.02,0,0.00
105,Entry Long,Long,2013-08-02 16:15,98,1,0,0.00,0,0.00,1.00,1.02,0,0.00
104,Exit Long,Closing Bell,2013-07-30 19:15,94,1,0,0.00,0,0.00,1.00,1.06,0,0.00
104,Entry Long,Long,2013-07-30 16:15,94,1,0,0.00,0,0.00,1.00,1.06,0,0.00
103,Exit Long,Closing Bell,2013-07-27 19:15,89,1,0,0.00,0,0.00,1.00,1.12,0,0.00
103,Entry Long,Long,2013-07-27 16:00,89,1,0,0.00,0,0.00,1.00,1.12,0,0.00
102,Exit Long,Long SL,2013-07-26 16:30,91,1,-1.00,-1.09,0,0.00,0,0.00,1.00,1.09
102,Entry Long,Long,2013-07-26 16:15,92,1,-1.00,-1.09,0,0.00,0,0.00,1.00,1.09
101,Exit Long,Long SL,2013-07-19 18:15,84,1,-1.00,-1.18,1.00,0.00,1.00,1.18,1.00,1.18
101,Entry Long,Long,2013-07-19 17:45,85,1,-1.00,-1.18,1.00,0.00,1.00,1.18,1.00,1.18
100,Exit Long,Long SL,2013-07-18 17:15,80,1,-1.00,-1.23,2.00,0.00,0,0.00,1.00,1.23
100,Entry Long,Long,2013-07-18 17:00,81,1,-1.00,-1.23,2.00,0.00,0,0.00,1.00,1.23
99,Exit Long,Long SL,2013-07-17 17:15,90,1,-1.00,-1.10,3.00,0.00,1.00,1.10,1.00,1.10
99,Entry Long,Long,2013-07-17 16:30,91,1,-1.00,-1.10,3.00,0.00,1.00,1.10,1.00,1.10
98,Exit Long,Closing Bell,2013-07-16 19:15,93,1,1.00,1.09,4.00,0.00,1.00,1.09,0,0.00
98,Entry Long,Long,2013-07-16 17:45,92,1,1.00,1.09,4.00,0.00,1.00,1.09,0,0.00
97,Exit Long,Long SL,2013-07-14 17:15,92,1,-1.00,-1.08,3.00,0.00,0,0.00,1.00,1.08
97,Entry Long,Long,2013-07-14 17:00,93,1,-1.00,-1.08,3.00,0.00,0,0.00,1.00,1.08
96,Exit Long,Long SL,2013-07-13 17:15,90,1,-1.00,-1.10,4.00,0.00,0,0.00,1.00,1.10
96,Entry Long,Long,2013-07-13 17:00,91,1,-1.00,-1.10,4.00,0.00,0,0.00,1.00,1.10
95,Exit Long,Long Profit,2013-07-09 16:15,73,1,2.00,2.82,5.00,0.00,2.00,2.82,0,0.00
95,Entry Long,Long,2013-07-09 16:00,71,1,2.00,2.82,5.00,0.00,2.00,2.82,0,0.00
94,Exit Long,Long Profit,2013-07-08 17:45,75,1,2.00,2.74,3.00,0.00,2.00,2.74,0,0.00
94,Entry Long,Long,2013-07-08 16:45,73,1,2.00,2.74,3.00,0.00,2.00,2.74,0,0.00
93,Exit Long,Long SL,2013-07-06 18:45,66,1,-1.00,-1.49,1.00,0.00,1.00,1.49,1.00,1.49
93,Entry Long,Long,2013-07-06 17:45,67,1,-1.00,-1.49,1.00,0.00,1.00,1.49,1.00,1.49
92,Exit Long,Long SL,2013-07-04 18:30,77,1,-1.00,-1.28,2.00,0.00,1.00,1.28,1.00,1.28
92,Entry Long,Long,2013-07-04 17:45,78,1,-1.00,-1.28,2.00,0.00,1.00,1.28,1.00,1.28
91,Exit Long,Long SL,2013-07-02 18:45,86,1,-1.00,-1.15,3.00,0.00,1.00,1.15,1.00,1.15
91,Entry Long,Long,2013-07-02 18:30,87,1,-1.00,-1.15,3.00,0.00,1.00,1.15,1.00,1.15
90,Exit Long,Closing Bell,2013-07-01 19:15,89,1,0,0.00,4.00,0.00,0,0.00,0,0.00
90,Entry Long,Long,2013-07-01 18:00,89,1,0,0.00,4.00,0.00,0,0.00,0,0.00
89,Exit Long,Long SL,2013-06-26 17:00,98,1,-1.00,-1.01,4.00,0.00,0,0.00,1.00,1.01
89,Entry Long,Long,2013-06-26 16:45,99,1,-1.00,-1.01,4.00,0.00,0,0.00,1.00,1.01
88,Exit Long,Long SL,2013-06-25 18:30,99,1,-1.00,-1.00,5.00,0.00,1.00,1.00,1.00,1.00
88,Entry Long,Long,2013-06-25 16:15,100,1,-1.00,-1.00,5.00,0.00,1.00,1.00,1.00,1.00
87,Exit Long,Long SL,2013-06-24 18:15,98,1,-1.00,-1.01,6.00,0.00,1.00,1.01,1.00,1.01
87,Entry Long,Long,2013-06-24 17:00,99,1,-1.00,-1.01,6.00,0.00,1.00,1.01,1.00,1.01
86,Exit Long,Long Profit,2013-06-21 16:15,102,1,2.00,2.00,7.00,0.00,2.00,2.00,0,0.00
86,Entry Long,Long,2013-06-21 16:00,100,1,2.00,2.00,7.00,0.00,2.00,2.00,0,0.00
85,Exit Long,Closing Bell,2013-06-19 19:15,106,1,0,0.00,5.00,0.00,1.00,0.94,1.00,0.94
85,Entry Long,Long,2013-06-19 17:00,106,1,0,0.00,5.00,0.00,1.00,0.94,1.00,0.94
84,Exit Long,Closing Bell,2013-06-17 19:15,101,1,0,0.00,5.00,0.00,0,0.00,1.00,0.99
84,Entry Long,Long,2013-06-17 18:30,101,1,0,0.00,5.00,0.00,0,0.00,1.00,0.99
83,Exit Long,Long SL,2013-06-14 17:15,99,1,-1.00,-1.00,5.00,0.00,1.00,1.00,1.00,1.00
83,Entry Long,Long,2013-06-14 16:15,100,1,-1.00,-1.00,5.00,0.00,1.00,1.00,1.00,1.00
82,Exit Long,Closing Bell,2013-06-12 19:15,110,1,1.00,0.92,6.00,0.00,2.00,1.83,1.00,0.92
82,Entry Long,Long,2013-06-12 16:00,109,1,1.00,0.92,6.00,0.00,2.00,1.83,1.00,0.92
81,Exit Long,Closing Bell,2013-06-11 19:15,108,1,1.00,0.93,5.00,0.00,1.00,0.93,1.00,0.93
81,Entry Long,Long,2013-06-11 17:45,107,1,1.00,0.93,5.00,0.00,1.00,0.93,1.00,0.93
80,Exit Long,Long SL,2013-06-10 16:15,101,1,-2.00,-1.94,4.00,0.00,0,0.00,2.00,1.94
80,Entry Long,Long,2013-06-10 16:00,103,1,-2.00,-1.94,4.00,0.00,0,0.00,2.00,1.94
79,Exit Long,Long SL,2013-06-09 16:15,95,1,-1.00,-1.04,6.00,0.00,0,0.00,1.00,1.04
